date,open,high,low,close,volume
1/25/1994,1.6289,1.6313,1.605,1.6265,1344391
1/26/1994,1.6241,1.6241,1.6049,1.6097,964671
1/27/1994,1.6049,1.6192,1.5906,1.6097,976899
1/28/1994,1.6145,1.6337,1.6098,1.6217,800119
1/31/1994,1.6289,1.6408,1.6193,1.6265,1195449
2/1/1994,1.6241,1.6384,1.6145,1.6265,840764
2/2/1994,1.6193,1.6337,1.605,1.605,781956
2/3/1994,1.6097,1.6145,1.5954,1.6145,607440
2/4/1994,1.605,1.6146,1.5525,1.5525,1494536
2/7/1994,1.5238,1.5525,1.5191,1.5429,2270938
2/8/1994,1.538,1.538,1.4903,1.5046,2863564
2/9/1994,1.4999,1.5333,1.4903,1.5214,1883667
2/10/1994,1.5238,1.5428,1.5094,1.5166,1272892
2/11/1994,1.5142,1.519,1.4903,1.5046,1026911
2/14/1994,1.5095,1.5191,1.5047,1.5119,1056074
2/15/1994,1.5238,1.5333,1.5143,1.5238,551752
2/16/1994,1.5333,1.5333,1.5046,1.5046,835542
2/17/1994,1.5095,1.5191,1.4904,1.5023,1624465
2/18/1994,1.4999,1.5429,1.4999,1.5286,1518389
2/22/1994,1.5285,1.5333,1.4999,1.519,1208218
2/23/1994,1.5238,1.5668,1.4951,1.5477,2664712
2/24/1994,1.5286,1.5429,1.5143,1.5262,1577377
2/25/1994,1.5333,1.5525,1.5238,1.5477,1012581
2/28/1994,1.5525,1.5859,1.5477,1.5763,1060323
3/1/1994,1.5859,1.5907,1.5716,1.5907,918492
3/2/1994,1.562,1.5859,1.5477,1.5811,1308830
3/3/1994,1.5859,1.5907,1.5381,1.5477,603110
3/4/1994,1.5477,1.5572,1.5381,1.5477,491158
3/7/1994,1.5525,1.5716,1.5429,1.5525,583556
3/8/1994,1.5525,1.5525,1.5238,1.5477,472387
3/9/1994,1.5524,1.562,1.5285,1.5452,707394
3/10/1994,1.5572,1.5715,1.538,1.5452,890142
3/11/1994,1.5477,1.5715,1.5429,1.562,666022
3/14/1994,1.5763,1.6098,1.5715,1.6026,1322263
3/15/1994,1.605,1.6289,1.5955,1.6217,1202503
3/16/1994,1.6241,1.6289,1.6145,1.6193,788862
3/17/1994,1.6193,1.6289,1.6145,1.6145,592155
3/18/1994,1.6145,1.6241,1.5955,1.6193,704240
3/21/1994,1.6241,1.6313,1.5859,1.5907,1243468
3/22/1994,1.5715,1.6384,1.5715,1.6193,1700986
3/23/1994,1.6289,1.6719,1.6242,1.648,2224889
3/24/1994,1.6384,1.6671,1.6241,1.6671,1149593
3/25/1994,1.6624,1.7053,1.6624,1.6719,1949918
3/28/1994,1.6718,1.6814,1.6002,1.6503,2262254
3/29/1994,1.6527,1.6527,1.5763,1.5763,1496815
3/30/1994,1.581,1.6241,1.5763,1.5978,1659614
3/31/1994,1.5955,1.6384,1.5763,1.6193,1381394
4/4/1994,1.5763,1.6384,1.5667,1.6145,1413834
4/5/1994,1.6288,1.6766,1.6241,1.6766,1946536
4/6/1994,1.6718,1.7053,1.6671,1.7005,1543430
4/7/1994,1.7054,1.7221,1.6958,1.7149,1464210
4/8/1994,1.7148,1.7196,1.6575,1.6623,2268146
4/11/1994,1.6623,1.6671,1.6432,1.6623,771904
4/12/1994,1.6575,1.6575,1.605,1.6193,1623519
4/13/1994,1.6193,1.6337,1.5859,1.6217,1330720
4/14/1994,1.6146,1.6289,1.6002,1.6074,1014370
4/15/1994,1.5955,1.6289,1.5955,1.6217,673370
4/18/1994,1.6193,1.6384,1.5715,1.5859,1490457
4/19/1994,1.6623,1.7101,1.6384,1.6838,5565363
4/20/1994,1.691,1.7125,1.6623,1.7101,2001139
4/21/1994,1.7101,1.7531,1.7053,1.7483,2712818
4/22/1994,1.7579,1.7722,1.734,1.7531,1262242
4/25/1994,1.7579,1.8008,1.7483,1.7913,2727457
4/26/1994,1.8056,1.82,1.7961,1.814,2162823
4/28/1994,1.8199,1.8199,1.753,1.7602,2701350
4/29/1994,1.7579,1.7865,1.7436,1.7674,1085350
5/2/1994,1.7721,1.8259,1.7578,1.8247,1514408
5/3/1994,1.8199,1.8247,1.7817,1.7865,801140
5/4/1994,1.7913,1.82,1.7722,1.8176,1316288
5/5/1994,1.82,1.839,1.796,1.8032,1077139
5/6/1994,1.7818,1.8008,1.7363,1.7674,1841994
5/9/1994,1.7531,1.7889,1.7507,1.7626,909486
5/10/1994,1.7769,1.8055,1.7721,1.796,1247754
5/11/1994,1.796,1.8008,1.7721,1.7865,1097372
5/12/1994,1.7865,1.8208,1.7818,1.8056,1127285
5/13/1994,1.8629,1.8629,1.8056,1.8438,3437712
5/16/1994,1.839,1.8486,1.8104,1.8152,1082101
5/17/1994,1.8152,1.82,1.7865,1.808,2339945
5/18/1994,1.82,1.863,1.8104,1.8546,1852521
5/19/1994,1.8581,1.8916,1.8534,1.8796,1712929
5/20/1994,1.8725,1.8964,1.8582,1.8677,1493023
5/23/1994,1.8725,1.9489,1.8534,1.9322,2864000
5/24/1994,1.9585,1.9824,1.9203,1.9537,3253721
5/25/1994,1.9489,2.0158,1.9203,2.0063,3286583
5/26/1994,2.0158,2.0158,1.9584,1.9871,2456973
5/27/1994,1.9776,2.0158,1.9584,2.0014,1816814
5/31/1994,1.9966,2.0546,1.9823,2.054,2904239
6/1/1994,2.0444,2.0444,2.0014,2.0253,3850546
6/2/1994,2.0349,2.0397,1.9872,1.9967,2304007
6/3/1994,2.0063,2.0445,1.9967,2.0206,3318609
6/6/1994,2.011,2.0875,1.9776,2.0827,29214846
6/7/1994,2.0635,2.073,2.0444,2.0492,6349915
6/8/1994,2.0492,2.0492,1.9728,1.9871,7789249
6/9/1994,1.9824,2.0087,1.9776,1.9967,3032592
6/10/1994,1.9966,2.0253,1.9823,2.0086,2053049
6/13/1994,2.0111,2.0397,1.9824,2.0206,2164042
6/14/1994,2.0301,2.0684,2.0254,2.0469,2264204
6/15/1994,2.0493,2.0875,2.0349,2.0731,2249313
6/16/1994,2.0731,2.0731,2.0445,2.0469,1852586
6/17/1994,2.0444,2.0492,2.0205,2.0253,1819805
6/20/1994,2.0063,2.0445,2.0015,2.0445,1745205
6/21/1994,1.9919,2.0396,1.9871,2.011,3324377
6/22/1994,2.0158,2.0253,1.9584,1.968,3168805
6/23/1994,1.9681,1.9967,1.9107,1.9155,3285662
6/24/1994,1.9107,1.925,1.882,1.8916,3112660
6/27/1994,1.9011,1.9918,1.8867,1.9823,2910353
6/28/1994,1.9871,2.0158,1.9178,1.9608,3799073
6/29/1994,1.9632,1.9823,1.9441,1.9632,2041951
6/30/1994,1.9776,1.9919,1.9489,1.9728,1560154
7/1/1994,1.9728,1.9776,1.9053,1.9202,2545858
7/5/1994,1.925,1.9489,1.8724,1.8772,1544962
7/6/1994,1.8558,1.8725,1.8247,1.8462,3410777
7/7/1994,1.8534,1.9298,1.8319,1.925,3426529
7/8/1994,1.9059,1.9441,1.8772,1.8916,1870384
7/11/1994,1.8964,1.8964,1.8248,1.8486,3263757
7/12/1994,1.8438,1.8438,1.7913,1.8343,3200548
7/13/1994,1.8438,1.8916,1.8295,1.8916,3170072
7/14/1994,1.8867,1.8963,1.8485,1.8629,3112313
7/15/1994,1.863,1.8868,1.8343,1.8582,1739521
7/18/1994,1.968,1.9776,1.8916,1.9298,5751064
7/19/1994,1.9346,1.9346,1.8964,1.9155,2679853
7/20/1994,1.9107,1.9107,1.8295,1.8486,4303128
7/21/1994,1.8581,1.8677,1.8152,1.8247,3276438
7/22/1994,1.8534,1.9394,1.8056,1.9322,5843496
7/25/1994,1.9346,1.9729,1.9203,1.9561,1968573
7/26/1994,1.9537,1.9584,1.9012,1.925,2075349
7/27/1994,1.925,1.925,1.8916,1.8916,1119320
7/28/1994,1.8916,1.9202,1.882,1.8916,1524689
7/29/1994,1.9059,1.9728,1.8963,1.968,2562717
8/1/1994,1.9728,2.0492,1.968,2.0396,3207392
8/2/1994,2.054,2.0875,2.011,2.0182,3639889
8/3/1994,2.054,2.0635,2.0301,2.0396,2245828
8/4/1994,2.0445,2.0492,2.0158,2.0158,1535894
8/5/1994,2.0111,2.0206,1.9967,2.0063,1192481
8/8/1994,2.0014,2.0253,1.9871,2.0253,1319792
8/9/1994,2.0254,2.0588,2.0158,2.0445,1536157
8/10/1994,2.0445,2.0778,2.0349,2.0683,1858951
8/11/1994,2.0588,2.14,2.0588,2.1113,3111708
8/12/1994,2.1161,2.1257,2.097,2.1113,1455489
8/15/1994,2.1209,2.1209,2.0778,2.0802,1380013
8/16/1994,2.097,2.1065,2.0636,2.097,2169759
8/17/1994,2.1161,2.1495,2.1065,2.1352,3049089
8/18/1994,2.1352,2.1543,2.1161,2.1209,2341623
8/19/1994,2.1352,2.14,2.0922,2.097,2856939
8/22/1994,2.1018,2.1018,2.0827,2.0875,2401227
8/23/1994,2.0875,2.1543,2.0827,2.1209,2230283
8/24/1994,2.1209,2.1399,2.1209,2.1304,1346877
8/25/1994,2.1352,2.1686,2.1304,2.1471,2108398
8/26/1994,2.1543,2.2068,2.1495,2.1734,2329556
8/29/1994,2.1925,2.2212,2.1782,2.1806,2163908
8/30/1994,2.1782,2.2355,2.1639,2.2307,1522861
8/31/1994,2.2307,2.2642,2.2069,2.2212,2329851
9/1/1994,2.1781,2.1781,2.1304,2.1447,4416206
9/2/1994,2.1591,2.1591,2.1305,2.14,1794726
9/6/1994,2.1352,2.1495,2.1281,2.14,1100755
9/7/1994,2.1495,2.2092,2.1447,2.1734,1665680
9/8/1994,2.1782,2.2164,2.1782,2.214,1084408
9/9/1994,2.1447,2.2116,2.1352,2.1734,2323380
9/12/1994,2.1829,2.1829,2.1352,2.1447,1384780
9/13/1994,2.1543,2.2116,2.1543,2.1997,1571896
9/14/1994,2.2069,2.2212,2.1973,2.2021,1145195
9/15/1994,2.2021,2.2259,2.1925,2.2259,1552982
9/16/1994,2.2164,2.2212,2.1686,2.1734,2022319
9/19/1994,2.1829,2.1877,2.1639,2.1734,1847638
9/20/1994,2.1734,2.183,2.1376,2.14,1539149
9/21/1994,2.1519,2.1925,2.1017,2.1877,3169753
9/22/1994,2.1877,2.1973,2.1639,2.1782,1693646
9/23/1994,2.1734,2.1974,2.14,2.14,1848471
9/26/1994,2.14,2.14,2.1113,2.1233,1143428
9/27/1994,2.1209,2.1591,2.097,2.1591,1933059
9/28/1994,2.1639,2.1973,2.1591,2.1782,1274637
9/29/1994,2.1734,2.1877,2.1543,2.1591,1035803
9/30/1994,2.1591,2.1973,2.1447,2.1447,1322477
10/3/1994,2.1447,2.1543,2.1209,2.1352,1101840
10/4/1994,2.14,2.1448,2.097,2.1018,1628796
10/5/1994,2.097,2.1352,2.0683,2.1209,1948357
10/6/1994,2.1209,2.1352,2.0731,2.0827,1558769
10/7/1994,2.0875,2.097,2.0588,2.0779,1968759
10/10/1994,2.0778,2.116,2.0778,2.0922,1508666
10/11/1994,2.1065,2.1639,2.1065,2.1328,2128214
10/12/1994,2.1352,2.1591,2.1304,2.1495,1066618
10/13/1994,2.1639,2.2068,2.1639,2.1877,2408726
10/14/1994,2.1877,2.1925,2.1089,2.1376,3816754
10/17/1994,2.1399,2.1495,2.1017,2.1065,1190726
10/18/1994,2.1113,2.1687,2.1042,2.1639,2013367
10/19/1994,2.1639,2.2164,2.1495,2.2021,2273270
10/20/1994,2.2259,2.288,2.2116,2.2785,5218368
10/21/1994,2.2641,2.2785,2.2307,2.2689,2564091
10/24/1994,2.2737,2.2737,2.2307,2.2498,2183707
10/25/1994,2.2451,2.2833,2.2307,2.2809,1711241
10/26/1994,2.288,2.3358,2.2832,2.331,3741217
10/27/1994,2.3358,2.3549,2.3215,2.3549,1575844
10/28/1994,2.3549,2.3835,2.3453,2.374,2232213
10/31/1994,2.3788,2.4362,2.3693,2.4075,2290289
11/1/1994,2.3979,2.4027,2.374,2.3979,1514164
11/2/1994,2.398,2.4505,2.3884,2.4075,2346663
11/3/1994,2.4075,2.417,2.3836,2.3932,2424383
11/4/1994,2.3932,2.4123,2.343,2.3502,1794047
11/7/1994,2.3502,2.3693,2.3263,2.3645,1799666
11/8/1994,2.3645,2.4409,2.3574,2.4314,1655744
11/9/1994,2.4552,2.4695,2.4122,2.4361,2300673
11/10/1994,2.4266,2.46,2.4266,2.4338,943499
11/11/1994,2.3788,2.3956,2.3215,2.3788,5078597
11/14/1994,2.3979,2.4648,2.3979,2.4648,1869954
11/15/1994,2.4648,2.4887,2.4552,2.4672,2007902
11/16/1994,2.4744,2.4791,2.4648,2.4696,1153939
11/17/1994,2.4696,2.4743,2.4409,2.4552,1269910
11/18/1994,2.4505,2.4744,2.4457,2.4505,981900
11/21/1994,2.4648,2.4744,2.4218,2.4266,1358879
11/22/1994,2.4171,2.441,2.3645,2.3693,2153709
11/23/1994,2.355,2.3717,2.3334,2.3502,3344012
11/25/1994,2.3597,2.3836,2.355,2.3788,480089
11/28/1994,2.3884,2.4266,2.3788,2.4218,1660390
11/29/1994,2.4314,2.46,2.4267,2.4505,1439679
11/30/1994,2.4552,2.4552,2.3979,2.4027,1564259
12/1/1994,2.3932,2.423,2.3884,2.3908,1646877
12/2/1994,2.3979,2.417,2.3692,2.417,1441237
12/5/1994,2.4218,2.4552,2.4122,2.4194,1458488
12/6/1994,2.417,2.4505,2.4075,2.4218,1483871
12/7/1994,2.4266,2.4409,2.4075,2.4075,1404146
12/8/1994,2.4122,2.4362,2.3788,2.3884,1602477
12/9/1994,2.3884,2.417,2.3788,2.4122,3055404
12/12/1994,2.4122,2.4266,2.3549,2.4122,2495841
12/13/1994,2.4217,2.4266,2.3788,2.3979,1154775
12/14/1994,2.3884,2.4314,2.3884,2.417,1285569
12/15/1994,2.4218,2.4504,2.4075,2.4266,1102633
12/16/1994,2.4314,2.4552,2.4153,2.4218,2064360
12/19/1994,2.4218,2.4314,2.3884,2.3932,1204029
12/20/1994,2.3932,2.398,2.2451,2.2881,9685691
12/21/1994,2.3024,2.355,2.2976,2.3502,2651878
12/22/1994,2.3501,2.3692,2.3023,2.3167,2191727
12/23/1994,2.3168,2.3454,2.3072,2.3263,744658
12/27/1994,2.331,2.3549,2.3167,2.3215,785919
12/28/1994,2.3215,2.331,2.2928,2.331,1335992
12/29/1994,2.3263,2.3645,2.3167,2.3621,895975
12/30/1994,2.3645,2.3645,2.3358,2.3358,790502
1/3/1995,2.3502,2.3502,2.2976,2.3,1511200
1/4/1995,2.3023,2.3215,2.2737,2.3167,1972231
1/5/1995,2.3263,2.331,2.2689,2.2785,1521813
1/6/1995,2.288,2.3405,2.2833,2.3167,1783855
1/9/1995,2.3263,2.3311,2.2833,2.3024,1757861
1/10/1995,2.3167,2.3501,2.3119,2.331,1611982
1/11/1995,2.3359,2.3598,2.3216,2.3454,1204219
1/12/1995,2.3406,2.374,2.3311,2.3406,1031659
1/13/1995,2.3692,2.4074,2.3645,2.3979,1578485
1/16/1995,2.4171,2.4649,2.4075,2.4505,2852639
1/17/1995,2.4744,2.4887,2.46,2.4696,2825265
1/18/1995,2.4791,2.4935,2.4552,2.4863,1929964
1/19/1995,2.4648,2.4839,2.4242,2.4266,2564475
1/20/1995,2.4027,2.4266,2.3405,2.3549,3148324
1/23/1995,2.331,2.4075,2.312,2.4003,2057540
1/24/1995,2.4075,2.4123,2.3693,2.3699,1403964
1/25/1995,2.3549,2.3788,2.331,2.3597,2004651
1/26/1995,2.3263,2.3311,2.2833,2.2881,3089137
1/27/1995,2.2976,2.3024,2.2833,2.2881,2230809
1/30/1995,2.2976,2.2976,2.2498,2.2546,2108043
1/31/1995,2.2594,2.2833,2.2259,2.2689,2290728
2/1/1995,2.2689,2.3215,2.254,2.2594,2549093
2/2/1995,2.2451,2.2689,2.2307,2.2546,1769746
2/3/1995,2.2738,2.312,2.2642,2.2976,2305548
2/6/1995,2.2976,2.3358,2.2976,2.3263,1847491
2/7/1995,2.3215,2.3358,2.3167,2.331,1266841
2/8/1995,2.3406,2.3693,2.3311,2.3645,1878234
2/9/1995,2.374,2.3884,2.3597,2.3645,1620213
2/10/1995,2.3693,2.3932,2.3502,2.3693,1905467
2/13/1995,2.3693,2.398,2.355,2.3693,1458266
2/14/1995,2.374,2.3788,2.3502,2.3645,1189281
2/15/1995,2.2976,2.3453,2.2785,2.3215,5617481
2/16/1995,2.3263,2.3358,2.3024,2.3263,2168429
2/17/1995,2.3215,2.3262,2.3023,2.3071,1445377
2/21/1995,2.312,2.3215,2.2738,2.2833,2116748
2/22/1995,2.2833,2.3693,2.2785,2.3502,2327333
2/23/1995,2.3405,2.374,2.331,2.3549,2290458
2/24/1995,2.3454,2.3645,2.3406,2.3406,1306067
2/27/1995,2.3453,2.3692,2.3358,2.3597,1092601
2/28/1995,2.3645,2.417,2.3597,2.4075,2007931
3/1/1995,2.4122,2.4457,2.3979,2.417,1988334
3/2/1995,2.417,2.4361,2.4122,2.4361,995008
3/3/1995,2.4314,2.4409,2.4123,2.4314,1214294
3/6/1995,2.417,2.46,2.4027,2.4576,1725609
3/7/1995,2.4599,2.5227,2.4552,2.497,3506072
3/8/1995,2.5126,2.6225,2.5126,2.6177,5353650
3/9/1995,2.6177,2.6272,2.5556,2.5938,2225537
3/10/1995,2.5938,2.6273,2.5413,2.6201,1693845
3/13/1995,2.6225,2.6631,2.6081,2.6368,1320326
3/14/1995,2.6511,2.7514,2.6463,2.7419,3005304
3/15/1995,2.7419,2.7466,2.6893,2.6941,2189434
3/16/1995,2.6749,2.6941,2.6606,2.6797,1815529
3/17/1995,2.6941,2.7419,2.6702,2.6726,2287830
3/20/1995,2.6798,2.7324,2.675,2.718,1443469
3/21/1995,2.7228,2.7324,2.6893,2.6917,2857398
3/22/1995,2.6941,2.7132,2.6702,2.7108,2004852
3/23/1995,2.7275,2.7992,2.7227,2.7801,4023438
3/24/1995,2.7992,2.8326,2.7944,2.8231,2510047
3/27/1995,2.7801,2.823,2.7753,2.7896,2331341
3/28/1995,2.7848,2.8278,2.7848,2.8135,1819090
3/29/1995,2.8135,2.8278,2.7537,2.7609,2513033
3/30/1995,2.7706,2.7801,2.6893,2.7562,2866502
3/31/1995,2.7419,2.7562,2.6942,2.718,2410572
4/3/1995,2.7132,2.7275,2.6559,2.675,2507530
4/4/1995,2.6845,2.7323,2.6654,2.6702,2548466
4/5/1995,2.6702,2.6989,2.6272,2.6989,2514188
4/6/1995,2.6989,2.7084,2.6535,2.675,1353336
4/7/1995,2.6845,2.7037,2.6559,2.6607,1648905
4/10/1995,2.6559,2.7227,2.6511,2.7108,1649677
4/11/1995,2.7371,2.7568,2.718,2.7562,1667061
4/12/1995,2.7562,2.7992,2.7037,2.7371,1545007
4/13/1995,2.7418,2.7705,2.7179,2.7705,1253949
4/17/1995,2.8852,2.9855,2.8852,2.9568,7180966
4/18/1995,2.9567,2.9616,2.9042,2.9329,2889306
4/19/1995,2.9281,2.9424,2.8852,2.909,2260837
4/20/1995,2.9234,2.9377,2.8278,2.8756,3206687
4/21/1995,2.8899,2.8994,2.8612,2.866,2046523
4/24/1995,2.8803,2.9717,2.8708,2.9711,2601929
4/25/1995,2.9664,3.0619,2.9664,3.0571,2650934
4/26/1995,3.0476,3.0666,3.0237,3.0428,1693087
4/27/1995,3.0428,3.0763,2.9186,3.0046,4923677
4/28/1995,3.0141,3.1383,3.0046,3.124,3519651
5/1/1995,3.1288,3.2004,3.124,3.1383,2504929
5/2/1995,3.1383,3.1431,3.038,3.0404,2984455
5/3/1995,3.0667,3.0954,3.0667,3.0906,2352725
5/4/1995,3.1145,3.1813,3.0954,3.1145,2542202
5/5/1995,3.1096,3.1192,3.0523,3.0571,1670216
5/8/1995,3.0523,3.0714,3.0236,3.0523,1680960
5/9/1995,3.0572,3.0715,3.0237,3.05,1404334
5/10/1995,3.0618,3.0714,3.0141,3.0284,1478402
5/11/1995,3.0236,3.1144,3.0189,3.1096,1477853
5/12/1995,3.1096,3.1431,3.0714,3.0858,1383043
5/15/1995,3.081,3.1335,3.0523,3.1072,1346331
5/16/1995,3.1145,3.2488,3.1145,3.2434,3313469
5/17/1995,3.2577,3.3198,3.253,3.2864,2541809
5/18/1995,3.2721,3.3151,3.2339,3.2339,2228897
5/19/1995,3.2195,3.2673,3.21,3.2625,1726907
5/22/1995,3.2624,3.3437,3.2099,3.3341,3492028
5/23/1995,3.3438,3.382,3.2877,3.382,2121538
5/24/1995,3.4058,3.4201,3.3246,3.3437,2624677
5/25/1995,3.3581,3.4154,3.3294,3.4106,1660024
5/26/1995,3.4081,3.4105,3.3246,3.3437,2022802
5/30/1995,3.3628,3.3771,3.1574,3.1717,3806529
5/31/1995,3.1813,3.2387,3.0954,3.2363,4576433
6/1/1995,3.2481,3.2721,3.2052,3.2147,2336891
6/2/1995,3.2004,3.2147,3.1574,3.1765,2123027
6/5/1995,3.1574,3.2624,3.124,3.2386,2134325
6/6/1995,3.2434,3.287,3.1765,3.1765,1873874
6/7/1995,3.167,3.2387,3.1383,3.21,2468276
6/8/1995,3.2147,3.2338,3.1956,3.2147,1120419
6/9/1995,3.2004,3.2816,3.1574,3.2434,3103507
6/12/1995,3.2338,3.2386,3.1813,3.2004,1751403
6/13/1995,3.2147,3.2386,3.1861,3.2052,1440328
6/14/1995,3.186,3.2147,3.1622,3.2028,1646859
6/15/1995,3.21,3.2482,3.2052,3.2434,1678042
6/16/1995,3.2482,3.3437,3.2434,3.3246,3526308
6/19/1995,3.3342,3.4351,3.3198,3.4321,3018228
6/20/1995,3.4536,3.4918,3.4297,3.4918,2165614
6/21/1995,3.5109,3.53,3.4393,3.4584,2186759
6/22/1995,3.4631,3.5157,3.4631,3.5109,1769146
6/23/1995,3.4679,3.5228,3.4488,3.4822,1771457
6/26/1995,3.4775,3.4822,3.4202,3.4297,1568598
6/27/1995,3.4201,3.4583,3.315,3.3198,2522270
6/28/1995,3.315,3.401,3.2434,3.358,4099766
6/29/1995,3.3628,3.4297,3.3628,3.4153,2202743
6/30/1995,3.425,3.4775,3.425,3.4536,2038446
7/3/1995,3.4727,3.4823,3.4536,3.4751,640591
7/5/1995,3.5013,3.5156,3.4535,3.4655,1855155
7/6/1995,3.4631,3.5538,3.4535,3.5443,1798716
7/7/1995,3.5491,3.6542,3.5443,3.6542,2548818
7/10/1995,3.6685,3.8118,3.659,3.7784,4279276
7/11/1995,3.7832,3.788,3.6877,3.6877,2989389
7/12/1995,3.6972,3.8214,3.6972,3.8166,3617889
7/13/1995,3.8262,3.8788,3.7498,3.8262,3241001
7/14/1995,3.7545,3.9599,3.7449,3.9599,3435610
7/17/1995,4.1175,4.1748,4.0698,4.1653,5954866
7/18/1995,4.0888,4.0936,3.8691,3.893,11067524
7/19/1995,3.7067,3.7736,3.3819,3.6112,11658643
7/20/1995,3.6399,3.7211,3.5921,3.6733,6796259
7/21/1995,3.5921,3.6686,3.5062,3.5157,6468032
7/24/1995,3.5396,3.5826,3.5204,3.5778,3623106
7/25/1995,3.6494,3.7306,3.6303,3.6828,4181409
7/26/1995,3.7306,3.7497,3.6255,3.6685,2960418
7/27/1995,3.6877,3.7307,3.6781,3.6877,2022173
7/28/1995,3.6685,3.6685,3.5157,3.5396,6055736
7/31/1995,3.5587,3.573,3.4393,3.4584,3876247
8/1/1995,3.468,3.4733,3.3581,3.4202,6349057
8/2/1995,3.4774,3.5395,3.3628,3.401,4960294
8/3/1995,3.3628,3.4917,3.3437,3.4822,4338611
8/4/1995,3.4917,3.5873,3.487,3.5873,2969403
8/7/1995,3.6112,3.6495,3.5061,3.5778,2456145
8/8/1995,3.5968,3.6255,3.5682,3.573,1678096
8/9/1995,3.7355,3.7498,3.6686,3.6877,5517518
8/10/1995,3.7068,3.7115,3.5874,3.5969,2746956
8/11/1995,3.6208,3.6925,3.5205,3.6877,3714236
8/14/1995,3.7019,3.7927,3.659,3.7736,3396112
8/15/1995,3.7927,3.7975,3.702,3.7593,2417706
8/16/1995,3.7592,3.7784,3.7115,3.7736,1456638
8/17/1995,3.7784,3.85,3.7694,3.7879,2849378
8/18/1995,3.8094,3.8118,3.7067,3.7115,2961655
8/21/1995,3.7258,3.7545,3.6064,3.6112,4222248
8/22/1995,3.6351,3.7975,3.6064,3.7951,3604336
8/23/1995,3.8214,3.8405,3.7259,3.7402,4248966
8/24/1995,3.7497,3.7497,3.6495,3.6733,3640834
8/25/1995,3.6828,3.6972,3.6064,3.6064,2808313
8/28/1995,3.6064,3.6064,3.4344,3.4416,4303697
8/29/1995,3.444,3.5109,3.3246,3.5109,6264372
8/30/1995,3.5491,3.5825,3.4966,3.5634,3037948
8/31/1995,3.5682,3.5921,3.4966,3.5348,1481347
9/1/1995,3.5061,3.5157,3.4153,3.4297,3067128
9/5/1995,3.4727,3.6351,3.4488,3.6303,3517677
9/6/1995,3.6398,3.6876,3.5539,3.573,3831507
9/7/1995,3.6016,3.6924,3.5634,3.616,3589526
9/8/1995,3.5826,3.6543,3.5635,3.6495,2461676
9/11/1995,3.6446,3.7401,3.6303,3.7306,2958018
9/12/1995,3.7355,3.7355,3.6543,3.6781,2719138
9/13/1995,3.6733,3.7067,3.6351,3.6733,2338994
9/14/1995,3.6733,3.6876,3.6207,3.6255,2072326
9/15/1995,3.6208,3.6446,3.5348,3.5706,3374944
9/18/1995,3.5635,3.5682,3.4727,3.5157,2935885
9/19/1995,3.5157,3.6112,3.4966,3.5658,2216825
9/20/1995,3.5731,3.6161,3.5396,3.5587,1706376
9/21/1995,3.487,3.5563,3.4584,3.4632,3203770
9/22/1995,3.4345,3.4679,3.401,3.4297,3817524
9/25/1995,3.4584,3.4632,3.382,3.4482,2211774
9/26/1995,3.4536,3.5109,3.3676,3.3724,2925262
9/27/1995,3.3628,3.3915,3.186,3.3867,5378819
9/28/1995,3.401,3.4966,3.3963,3.4966,4031961
9/29/1995,3.5014,3.5444,3.4416,3.4584,3636386
10/2/1995,3.4584,3.4727,3.3676,3.3724,2588303
10/3/1995,3.3676,3.4106,3.3342,3.3963,3085266
10/4/1995,3.3676,3.3676,3.2674,3.2912,2807743
10/5/1995,3.2863,3.3437,3.2481,3.3437,3870616
10/6/1995,3.3437,3.401,3.2673,3.2816,2927773
10/9/1995,3.2434,3.2768,3.1622,3.1765,4150550
10/10/1995,3.1048,3.2147,3.0714,3.2004,6024167
10/11/1995,3.2816,3.3389,3.2482,3.3103,4089252
10/12/1995,3.3246,3.3676,3.3103,3.3485,3007450
10/13/1995,3.3819,3.3915,3.2864,3.2959,2623159
10/16/1995,3.2769,3.3389,3.2673,3.3151,2333636
10/17/1995,3.3341,3.4966,3.315,3.4822,4705644
10/18/1995,3.7545,3.7688,3.6255,3.6542,11247398
10/19/1995,3.6398,3.7067,3.6208,3.6972,3662410
10/20/1995,3.6877,3.702,3.6256,3.6495,3056536
10/23/1995,3.6303,3.7115,3.6112,3.6828,3571950
10/24/1995,3.6829,3.7497,3.6829,3.7259,2624602
10/25/1995,3.7307,3.7355,3.6638,3.6638,2300927
10/26/1995,3.659,3.7498,3.6447,3.745,3165733
10/27/1995,3.7259,3.8268,3.7211,3.8214,4993928
10/30/1995,3.7927,3.9503,3.7641,3.9265,4794477
10/31/1995,3.936,3.9503,3.8119,3.8214,3514098
11/1/1995,3.8262,3.8596,3.7545,3.7593,2782728
11/2/1995,3.7689,3.8357,3.7545,3.8214,2426742
11/3/1995,3.8214,3.8261,3.7736,3.8023,1552824
11/6/1995,3.7067,3.7784,3.7019,3.721,3352440
11/7/1995,3.6877,3.7211,3.5491,3.5539,4429826
11/8/1995,3.5874,3.6495,3.5682,3.6399,2723918
11/9/1995,3.6877,3.7838,3.6686,3.7832,3814322
11/10/1995,3.7641,3.7832,3.6919,3.702,2324152
11/13/1995,3.6924,3.7162,3.6709,3.6804,2254707
11/14/1995,3.6638,3.6685,3.5873,3.5921,2891167
11/15/1995,3.6064,3.616,3.5109,3.5921,4153324
